iso_code,continent,location,date,new_cases,new_deaths
MRT,Africa,Mauritania,5/13/2020,0,0
MRT,Africa,Mauritania,5/14/2020,1,1
MRT,Africa,Mauritania,5/15/2020,7,0
MRT,Africa,Mauritania,5/16/2020,13,1
MRT,Africa,Mauritania,5/17/2020,0,0
MRT,Africa,Mauritania,5/18/2020,33,1
MRT,Africa,Mauritania,5/19/2020,19,0
MRT,Africa,Mauritania,5/20/2020,0,0
MRT,Africa,Mauritania,5/21/2020,50,0
MRT,Africa,Mauritania,5/22/2020,42,1
MRT,Africa,Mauritania,5/23/2020,0,0
MRT,Africa,Mauritania,5/24/2020,54,1
MRT,Africa,Mauritania,5/25/2020,10,0
MRT,Africa,Mauritania,5/26/2020,0,0
MRT,Africa,Mauritania,5/27/2020,25,3
MRT,Africa,Mauritania,5/28/2020,30,7
MRT,Africa,Mauritania,5/29/2020,0,0
MRT,Africa,Mauritania,5/30/2020,131,4
MRT,Africa,Mauritania,5/31/2020,60,1
MRT,Africa,Mauritania,6/1/2020,47,2
MRT,Africa,Mauritania,6/2/2020,0,0
MRT,Africa,Mauritania,6/3/2020,138,8
MRT,Africa,Mauritania,6/4/2020,0,0
MRT,Africa,Mauritania,6/5/2020,116,8
MUS,Africa,Mauritius,3/20/2020,3,0
MUS,Africa,Mauritius,3/21/2020,9,0
MUS,Africa,Mauritius,3/22/2020,2,1
MUS,Africa,Mauritius,3/23/2020,14,1
MUS,Africa,Mauritius,3/24/2020,8,0
MUS,Africa,Mauritius,3/25/2020,6,0
MUS,Africa,Mauritius,3/26/2020,6,0
MUS,Africa,Mauritius,3/27/2020,33,0
MUS,Africa,Mauritius,3/28/2020,13,0
MUS,Africa,Mauritius,3/29/2020,8,0
MUS,Africa,Mauritius,3/30/2020,8,1
MUS,Africa,Mauritius,3/31/2020,18,0
MUS,Africa,Mauritius,4/1/2020,15,0
MUS,Africa,Mauritius,4/2/2020,11,2
MUS,Africa,Mauritius,4/3/2020,15,2
MUS,Africa,Mauritius,4/4/2020,17,0
MUS,Africa,Mauritius,4/5/2020,10,0
MUS,Africa,Mauritius,4/6/2020,31,0
MUS,Africa,Mauritius,4/7/2020,17,0
MUS,Africa,Mauritius,4/8/2020,24,0
MUS,Africa,Mauritius,4/9/2020,5,0
MUS,Africa,Mauritius,4/10/2020,41,0
MUS,Africa,Mauritius,4/11/2020,4,2
MUS,Africa,Mauritius,4/12/2020,1,0
MUS,Africa,Mauritius,4/13/2020,5,0
MUS,Africa,Mauritius,4/14/2020,0,0
MUS,Africa,Mauritius,4/15/2020,0,0
MUS,Africa,Mauritius,4/16/2020,0,0
MUS,Africa,Mauritius,4/17/2020,0,0
MUS,Africa,Mauritius,4/18/2020,0,0
MUS,Africa,Mauritius,4/19/2020,1,0
MUS,Africa,Mauritius,4/20/2020,3,0
MUS,Africa,Mauritius,4/21/2020,0,0
MUS,Africa,Mauritius,4/22/2020,0,0
MUS,Africa,Mauritius,4/23/2020,1,0
MUS,Africa,Mauritius,4/24/2020,2,0
MUS,Africa,Mauritius,4/25/2020,0,0
MUS,Africa,Mauritius,4/26/2020,0,0
MUS,Africa,Mauritius,4/27/2020,1,0
MUS,Africa,Mauritius,4/28/2020,0,1
MUS,Africa,Mauritius,4/29/2020,0,0
MUS,Africa,Mauritius,4/30/2020,0,0
MUS,Africa,Mauritius,5/1/2020,0,0
MUS,Africa,Mauritius,5/2/2020,0,0
MUS,Africa,Mauritius,5/3/2020,0,0
MUS,Africa,Mauritius,5/4/2020,0,0
MUS,Africa,Mauritius,5/5/2020,0,0
MUS,Africa,Mauritius,5/6/2020,0,0
MUS,Africa,Mauritius,5/7/2020,0,0
MUS,Africa,Mauritius,5/8/2020,0,0
MUS,Africa,Mauritius,5/9/2020,0,0
MUS,Africa,Mauritius,5/10/2020,0,0
MUS,Africa,Mauritius,5/11/2020,0,0
MUS,Africa,Mauritius,5/12/2020,0,0
MUS,Africa,Mauritius,5/13/2020,0,0
MUS,Africa,Mauritius,5/14/2020,0,0
MUS,Africa,Mauritius,5/15/2020,0,0
MUS,Africa,Mauritius,5/16/2020,0,0
MUS,Africa,Mauritius,5/17/2020,0,0
MUS,Africa,Mauritius,5/18/2020,0,0
MUS,Africa,Mauritius,5/19/2020,0,0
MUS,Africa,Mauritius,5/20/2020,0,0
MUS,Africa,Mauritius,5/21/2020,0,0
MUS,Africa,Mauritius,5/22/2020,0,0
MUS,Africa,Mauritius,5/23/2020,0,0
MUS,Africa,Mauritius,5/24/2020,0,0
MUS,Africa,Mauritius,5/25/2020,2,0
MUS,Africa,Mauritius,5/26/2020,0,0
MUS,Africa,Mauritius,5/27/2020,0,0
MUS,Africa,Mauritius,5/28/2020,0,0
MUS,Africa,Mauritius,5/29/2020,0,0
MUS,Africa,Mauritius,5/30/2020,1,0
MUS,Africa,Mauritius,5/31/2020,0,0
MUS,Africa,Mauritius,6/1/2020,0,0
MUS,Africa,Mauritius,6/2/2020,0,0
MUS,Africa,Mauritius,6/3/2020,0,0
MUS,Africa,Mauritius,6/4/2020,0,0
MUS,Africa,Mauritius,6/5/2020,0,0
MEX,North America,Mexico,12/31/2019,0,0
MEX,North America,Mexico,1/1/2020,0,0
MEX,North America,Mexico,1/2/2020,0,0
MEX,North America,Mexico,1/3/2020,0,0
MEX,North America,Mexico,1/4/2020,0,0
MEX,North America,Mexico,1/5/2020,0,0
MEX,North America,Mexico,1/6/2020,0,0
MEX,North America,Mexico,1/7/2020,0,0
MEX,North America,Mexico,1/8/2020,0,0
MEX,North America,Mexico,1/9/2020,0,0
MEX,North America,Mexico,1/10/2020,0,0
MEX,North America,Mexico,1/11/2020,0,0
MEX,North America,Mexico,1/12/2020,0,0
MEX,North America,Mexico,1/13/2020,0,0
MEX,North America,Mexico,1/14/2020,0,0
MEX,North America,Mexico,1/15/2020,0,0
MEX,North America,Mexico,1/16/2020,0,0
MEX,North America,Mexico,1/17/2020,0,0
MEX,North America,Mexico,1/18/2020,0,0
MEX,North America,Mexico,1/19/2020,0,0
MEX,North America,Mexico,1/20/2020,0,0
MEX,North America,Mexico,1/21/2020,0,0
MEX,North America,Mexico,1/22/2020,0,0
MEX,North America,Mexico,1/23/2020,0,0
MEX,North America,Mexico,1/24/2020,0,0
MEX,North America,Mexico,1/25/2020,0,0
MEX,North America,Mexico,1/26/2020,0,0
MEX,North America,Mexico,1/27/2020,0,0
MEX,North America,Mexico,1/28/2020,0,0
MEX,North America,Mexico,1/29/2020,0,0
MEX,North America,Mexico,1/30/2020,0,0
MEX,North America,Mexico,1/31/2020,0,0
MEX,North America,Mexico,2/1/2020,0,0
MEX,North America,Mexico,2/2/2020,0,0
MEX,North America,Mexico,2/3/2020,0,0
MEX,North America,Mexico,2/4/2020,0,0
MEX,North America,Mexico,2/5/2020,0,0
MEX,North America,Mexico,2/6/2020,0,0
MEX,North America,Mexico,2/7/2020,0,0
MEX,North America,Mexico,2/8/2020,0,0
MEX,North America,Mexico,2/9/2020,0,0
MEX,North America,Mexico,2/10/2020,0,0
MEX,North America,Mexico,2/11/2020,0,0
MEX,North America,Mexico,2/12/2020,0,0
MEX,North America,Mexico,2/13/2020,0,0
MEX,North America,Mexico,2/14/2020,0,0
MEX,North America,Mexico,2/15/2020,0,0
MEX,North America,Mexico,2/16/2020,0,0
MEX,North America,Mexico,2/17/2020,0,0
MEX,North America,Mexico,2/18/2020,0,0
MEX,North America,Mexico,2/19/2020,0,0
MEX,North America,Mexico,2/20/2020,0,0
MEX,North America,Mexico,2/21/2020,0,0
MEX,North America,Mexico,2/22/2020,0,0
MEX,North America,Mexico,2/23/2020,0,0
MEX,North America,Mexico,2/24/2020,0,0
MEX,North America,Mexico,2/25/2020,0,0
MEX,North America,Mexico,2/26/2020,0,0
MEX,North America,Mexico,2/27/2020,0,0
MEX,North America,Mexico,2/28/2020,0,0
MEX,North America,Mexico,2/29/2020,2,0
MEX,North America,Mexico,3/1/2020,2,0
MEX,North America,Mexico,3/2/2020,1,0
MEX,North America,Mexico,3/3/2020,0,0
MEX,North America,Mexico,3/4/2020,0,0
MEX,North America,Mexico,3/5/2020,0,0
MEX,North America,Mexico,3/6/2020,0,0
MEX,North America,Mexico,3/7/2020,0,0
MEX,North America,Mexico,3/8/2020,0,0
MEX,North America,Mexico,3/9/2020,2,0
MEX,North America,Mexico,3/10/2020,0,0
MEX,North America,Mexico,3/11/2020,0,0
MEX,North America,Mexico,3/12/2020,4,0
MEX,North America,Mexico,3/13/2020,5,0
MEX,North America,Mexico,3/14/2020,10,0
MEX,North America,Mexico,3/15/2020,15,0
MEX,North America,Mexico,3/16/2020,12,0
MEX,North America,Mexico,3/17/2020,29,0
MEX,North America,Mexico,3/18/2020,11,0
MEX,North America,Mexico,3/19/2020,25,0
MEX,North America,Mexico,3/20/2020,46,0
MEX,North America,Mexico,3/21/2020,39,2
MEX,North America,Mexico,3/22/2020,48,0
MEX,North America,Mexico,3/23/2020,65,0
MEX,North America,Mexico,3/24/2020,51,2
MEX,North America,Mexico,3/25/2020,38,1
MEX,North America,Mexico,3/26/2020,70,0
MEX,North America,Mexico,3/27/2020,110,3
MEX,North America,Mexico,3/28/2020,132,4
MEX,North America,Mexico,3/29/2020,131,4
MEX,North America,Mexico,3/30/2020,145,4
MEX,North America,Mexico,3/31/2020,101,8
MEX,North America,Mexico,4/1/2020,121,1
MEX,North America,Mexico,4/2/2020,163,8
MEX,North America,Mexico,4/3/2020,132,13
MEX,North America,Mexico,4/4/2020,178,10
MEX,North America,Mexico,4/5/2020,202,19
MEX,North America,Mexico,4/6/2020,253,15
MEX,North America,Mexico,4/7/2020,296,31
MEX,North America,Mexico,4/8/2020,346,16
MEX,North America,Mexico,4/9/2020,396,33
MEX,North America,Mexico,4/10/2020,260,20
MEX,North America,Mexico,4/11/2020,403,39
MEX,North America,Mexico,4/12/2020,375,40
MEX,North America,Mexico,4/13/2020,442,23
MEX,North America,Mexico,4/14/2020,353,36
MEX,North America,Mexico,4/15/2020,385,74
MEX,North America,Mexico,4/16/2020,448,43
MEX,North America,Mexico,4/17/2020,450,37
MEX,North America,Mexico,4/18/2020,578,60
MEX,North America,Mexico,4/19/2020,622,104
MEX,North America,Mexico,4/20/2020,764,36
MEX,North America,Mexico,4/21/2020,511,26
MEX,North America,Mexico,4/22/2020,729,145
MEX,North America,Mexico,4/23/2020,1043,113
MEX,North America,Mexico,4/24/2020,1089,99
MEX,North America,Mexico,4/25/2020,1239,152
MEX,North America,Mexico,4/26/2020,970,84
MEX,North America,Mexico,4/27/2020,835,46
MEX,North America,Mexico,4/28/2020,852,83
MEX,North America,Mexico,4/29/2020,1223,135
MEX,North America,Mexico,4/30/2020,1047,163
MEX,North America,Mexico,5/1/2020,1425,127
MEX,North America,Mexico,5/2/2020,1515,113
MEX,North America,Mexico,5/3/2020,1349,89
MEX,North America,Mexico,5/4/2020,1383,93
MEX,North America,Mexico,5/5/2020,1434,117
MEX,North America,Mexico,5/6/2020,1120,236
MEX,North America,Mexico,5/7/2020,1609,197
MEX,North America,Mexico,5/8/2020,1982,257
MEX,North America,Mexico,5/9/2020,1906,199
MEX,North America,Mexico,5/10/2020,1938,193
MEX,North America,Mexico,5/11/2020,1562,112
MEX,North America,Mexico,5/12/2020,1305,108
MEX,North America,Mexico,5/13/2020,1997,353
MEX,North America,Mexico,5/14/2020,1862,294
MEX,North America,Mexico,5/15/2020,2409,257
MEX,North America,Mexico,5/16/2020,2437,290
MEX,North America,Mexico,5/17/2020,2112,278
MEX,North America,Mexico,5/18/2020,2075,132
MEX,North America,Mexico,5/19/2020,2414,155
MEX,North America,Mexico,5/20/2020,2713,334
MEX,North America,Mexico,5/21/2020,2248,424
MEX,North America,Mexico,5/22/2020,2973,420
MEX,North America,Mexico,5/23/2020,2960,479
MEX,North America,Mexico,5/24/2020,3329,190
MEX,North America,Mexico,5/25/2020,2764,215
MEX,North America,Mexico,5/26/2020,2485,239
MEX,North America,Mexico,5/27/2020,3455,501
MEX,North America,Mexico,5/28/2020,3463,463
MEX,North America,Mexico,5/29/2020,3377,447
MEX,North America,Mexico,5/30/2020,3227,371
MEX,North America,Mexico,5/31/2020,2885,364
MEX,North America,Mexico,6/1/2020,3152,151
MEX,North America,Mexico,6/2/2020,2771,237
MEX,North America,Mexico,6/3/2020,3891,470
MEX,North America,Mexico,6/4/2020,3912,1091
MEX,North America,Mexico,6/5/2020,4442,817
MDA,Europe,Moldova,3/8/2020,1,0
MDA,Europe,Moldova,3/11/2020,2,0
MDA,Europe,Moldova,3/12/2020,1,0
MDA,Europe,Moldova,3/13/2020,2,0
MDA,Europe,Moldova,3/14/2020,2,0
MDA,Europe,Moldova,3/15/2020,12,0
MDA,Europe,Moldova,3/16/2020,3,0
MDA,Europe,Moldova,3/17/2020,6,0
MDA,Europe,Moldova,3/18/2020,1,0
MDA,Europe,Moldova,3/19/2020,6,1
MDA,Europe,Moldova,3/20/2020,13,0
MDA,Europe,Moldova,3/21/2020,17,0
MDA,Europe,Moldova,3/22/2020,14,0
MDA,Europe,Moldova,3/23/2020,14,0
MDA,Europe,Moldova,3/24/2020,15,0
MDA,Europe,Moldova,3/25/2020,16,0
MDA,Europe,Moldova,3/26/2020,24,0
MDA,Europe,Moldova,3/27/2020,28,0
MDA,Europe,Moldova,3/28/2020,22,1
MDA,Europe,Moldova,3/29/2020,32,0
MDA,Europe,Moldova,3/30/2020,32,0
MDA,Europe,Moldova,3/31/2020,35,0
MDA,Europe,Moldova,4/1/2020,55,2
MDA,Europe,Moldova,4/2/2020,70,1
MDA,Europe,Moldova,4/3/2020,82,1
MDA,Europe,Moldova,4/4/2020,86,2
MDA,Europe,Moldova,4/5/2020,161,4
MDA,Europe,Moldova,4/6/2020,112,3
MDA,Europe,Moldova,4/7/2020,101,4
MDA,Europe,Moldova,4/8/2020,91,3
MDA,Europe,Moldova,4/9/2020,118,5
MDA,Europe,Moldova,4/10/2020,115,2
MDA,Europe,Moldova,4/11/2020,149,0
MDA,Europe,Moldova,4/12/2020,122,1
MDA,Europe,Moldova,4/13/2020,102,2
MDA,Europe,Moldova,4/14/2020,50,4
MDA,Europe,Moldova,4/15/2020,222,4
MDA,Europe,Moldova,4/16/2020,115,6
MDA,Europe,Moldova,4/17/2020,105,8
MDA,Europe,Moldova,4/18/2020,110,2
MDA,Europe,Moldova,4/19/2020,87,4
MDA,Europe,Moldova,4/20/2020,121,7
MDA,Europe,Moldova,4/21/2020,76,3
MDA,Europe,Moldova,4/22/2020,66,3
MDA,Europe,Moldova,4/23/2020,164,3
MDA,Europe,Moldova,4/24/2020,148,4
MDA,Europe,Moldova,4/25/2020,184,7
MDA,Europe,Moldova,4/26/2020,194,7
MDA,Europe,Moldova,4/27/2020,104,2
MDA,Europe,Moldova,4/28/2020,73,6
MDA,Europe,Moldova,4/29/2020,157,5
MDA,Europe,Moldova,4/30/2020,133,4
MDA,Europe,Moldova,5/1/2020,126,8
MDA,Europe,Moldova,5/2/2020,83,3
MDA,Europe,Moldova,5/3/2020,72,2
MDA,Europe,Moldova,5/4/2020,69,1
MDA,Europe,Moldova,5/5/2020,127,7
MDA,Europe,Moldova,5/6/2020,115,4
MDA,Europe,Moldova,5/7/2020,113,7
MDA,Europe,Moldova,5/8/2020,129,2
MDA,Europe,Moldova,5/9/2020,123,7
MDA,Europe,Moldova,5/10/2020,139,9
MDA,Europe,Moldova,5/11/2020,60,8
MDA,Europe,Moldova,5/12/2020,68,6
MDA,Europe,Moldova,5/13/2020,159,7
MDA,Europe,Moldova,5/14/2020,252,3
MDA,Europe,Moldova,5/15/2020,147,9
MDA,Europe,Moldova,5/16/2020,192,3
MDA,Europe,Moldova,5/17/2020,189,10
MDA,Europe,Moldova,5/18/2020,126,4
MDA,Europe,Moldova,5/19/2020,78,4
MDA,Europe,Moldova,5/20/2020,202,6
MDA,Europe,Moldova,5/21/2020,213,7
MDA,Europe,Moldova,5/22/2020,151,5
MDA,Europe,Moldova,5/23/2020,143,4
MDA,Europe,Moldova,5/24/2020,147,5
MDA,Europe,Moldova,5/25/2020,99,8
MDA,Europe,Moldova,5/26/2020,54,11
MDA,Europe,Moldova,5/27/2020,158,6
MDA,Europe,Moldova,5/28/2020,232,7
MDA,Europe,Moldova,5/29/2020,188,8
MDA,Europe,Moldova,5/30/2020,171,6
MDA,Europe,Moldova,5/31/2020,202,3
MDA,Europe,Moldova,6/1/2020,153,4
MDA,Europe,Moldova,6/2/2020,109,12
MDA,Europe,Moldova,6/3/2020,188,0
MDA,Europe,Moldova,6/4/2020,247,3
MDA,Europe,Moldova,6/5/2020,223,5
MCO,Europe,Monaco,12/31/2019,0,0
MCO,Europe,Monaco,1/1/2020,0,0
MCO,Europe,Monaco,1/2/2020,0,0
MCO,Europe,Monaco,1/3/2020,0,0
MCO,Europe,Monaco,1/4/2020,0,0
MCO,Europe,Monaco,1/5/2020,0,0
MCO,Europe,Monaco,1/6/2020,0,0
MCO,Europe,Monaco,1/7/2020,0,0
MCO,Europe,Monaco,1/8/2020,0,0
MCO,Europe,Monaco,1/9/2020,0,0
MCO,Europe,Monaco,1/10/2020,0,0
MCO,Europe,Monaco,1/11/2020,0,0
MCO,Europe,Monaco,1/12/2020,0,0
MCO,Europe,Monaco,1/13/2020,0,0
MCO,Europe,Monaco,1/14/2020,0,0
MCO,Europe,Monaco,1/15/2020,0,0
MCO,Europe,Monaco,1/16/2020,0,0
MCO,Europe,Monaco,1/17/2020,0,0
MCO,Europe,Monaco,1/18/2020,0,0
MCO,Europe,Monaco,1/19/2020,0,0
MCO,Europe,Monaco,1/20/2020,0,0
MCO,Europe,Monaco,1/21/2020,0,0
MCO,Europe,Monaco,1/22/2020,0,0
MCO,Europe,Monaco,1/23/2020,0,0
MCO,Europe,Monaco,1/24/2020,0,0
MCO,Europe,Monaco,1/25/2020,0,0
MCO,Europe,Monaco,1/26/2020,0,0
MCO,Europe,Monaco,1/27/2020,0,0
MCO,Europe,Monaco,1/28/2020,0,0
MCO,Europe,Monaco,1/29/2020,0,0
MCO,Europe,Monaco,1/30/2020,0,0
MCO,Europe,Monaco,1/31/2020,0,0
MCO,Europe,Monaco,2/1/2020,0,0
MCO,Europe,Monaco,2/2/2020,0,0
MCO,Europe,Monaco,2/3/2020,0,0
MCO,Europe,Monaco,2/4/2020,0,0
MCO,Europe,Monaco,2/5/2020,0,0
MCO,Europe,Monaco,2/6/2020,0,0
MCO,Europe,Monaco,2/7/2020,0,0
MCO,Europe,Monaco,2/8/2020,0,0
MCO,Europe,Monaco,2/9/2020,0,0
MCO,Europe,Monaco,2/10/2020,0,0
MCO,Europe,Monaco,2/11/2020,0,0
MCO,Europe,Monaco,2/12/2020,0,0
MCO,Europe,Monaco,2/13/2020,0,0
MCO,Europe,Monaco,2/14/2020,0,0
MCO,Europe,Monaco,2/15/2020,0,0
MCO,Europe,Monaco,2/16/2020,0,0
MCO,Europe,Monaco,2/17/2020,0,0
MCO,Europe,Monaco,2/18/2020,0,0
MCO,Europe,Monaco,2/19/2020,0,0
MCO,Europe,Monaco,2/20/2020,0,0
MCO,Europe,Monaco,2/21/2020,0,0
MCO,Europe,Monaco,2/22/2020,0,0
MCO,Europe,Monaco,2/23/2020,0,0
MCO,Europe,Monaco,2/24/2020,0,0
MCO,Europe,Monaco,2/25/2020,0,0
MCO,Europe,Monaco,2/26/2020,0,0
MCO,Europe,Monaco,2/27/2020,0,0
MCO,Europe,Monaco,2/28/2020,0,0
MCO,Europe,Monaco,2/29/2020,1,0
MCO,Europe,Monaco,3/1/2020,0,0
MCO,Europe,Monaco,3/2/2020,0,0
MCO,Europe,Monaco,3/15/2020,2,0
MCO,Europe,Monaco,3/16/2020,4,0
MCO,Europe,Monaco,3/17/2020,2,0
MCO,Europe,Monaco,3/18/2020,0,0
MCO,Europe,Monaco,3/19/2020,0,0
MCO,Europe,Monaco,3/20/2020,2,0
MCO,Europe,Monaco,3/21/2020,1,0
MCO,Europe,Monaco,3/22/2020,6,0
MCO,Europe,Monaco,3/23/2020,5,0
MCO,Europe,Monaco,3/24/2020,0,0
MCO,Europe,Monaco,3/25/2020,4,0
MCO,Europe,Monaco,3/26/2020,4,0
MCO,Europe,Monaco,3/27/2020,2,0
MCO,Europe,Monaco,3/28/2020,9,0
MCO,Europe,Monaco,3/29/2020,1,0
MCO,Europe,Monaco,3/30/2020,3,0
MCO,Europe,Monaco,3/31/2020,3,0
MCO,Europe,Monaco,4/1/2020,3,0
MCO,Europe,Monaco,4/2/2020,3,0
MCO,Europe,Monaco,4/3/2020,5,0
MCO,Europe,Monaco,4/4/2020,4,0
MCO,Europe,Monaco,4/5/2020,2,2
MCO,Europe,Monaco,4/6/2020,7,0
MCO,Europe,Monaco,4/7/2020,4,0
MCO,Europe,Monaco,4/8/2020,2,0
MCO,Europe,Monaco,4/9/2020,2,0
MCO,Europe,Monaco,4/10/2020,3,0
MCO,Europe,Monaco,4/11/2020,6,0
MCO,Europe,Monaco,4/12/2020,2,0
MCO,Europe,Monaco,4/13/2020,1,0
MCO,Europe,Monaco,4/14/2020,0,0
MCO,Europe,Monaco,4/15/2020,0,0
MCO,Europe,Monaco,4/16/2020,0,1
MCO,Europe,Monaco,4/17/2020,0,0
MCO,Europe,Monaco,4/18/2020,1,0
MCO,Europe,Monaco,4/19/2020,0,0
MCO,Europe,Monaco,4/20/2020,0,0
MCO,Europe,Monaco,4/21/2020,0,0
MCO,Europe,Monaco,4/22/2020,0,0
MCO,Europe,Monaco,4/23/2020,0,0
MCO,Europe,Monaco,4/24/2020,0,1
MCO,Europe,Monaco,4/25/2020,0,0
MCO,Europe,Monaco,4/26/2020,0,0
MCO,Europe,Monaco,4/27/2020,0,0
MCO,Europe,Monaco,4/28/2020,1,0
MCO,Europe,Monaco,4/29/2020,0,0
MCO,Europe,Monaco,4/30/2020,0,0
MCO,Europe,Monaco,5/1/2020,0,0
MCO,Europe,Monaco,5/2/2020,0,0
MCO,Europe,Monaco,5/3/2020,0,0
MCO,Europe,Monaco,5/4/2020,0,0
MCO,Europe,Monaco,5/5/2020,0,0
MCO,Europe,Monaco,5/6/2020,0,0
MCO,Europe,Monaco,5/7/2020,0,0
MCO,Europe,Monaco,5/8/2020,0,0
MCO,Europe,Monaco,5/9/2020,0,0
MCO,Europe,Monaco,5/10/2020,1,0
MCO,Europe,Monaco,5/11/2020,0,0
MCO,Europe,Monaco,5/12/2020,0,0
MCO,Europe,Monaco,5/13/2020,0,0
MCO,Europe,Monaco,5/14/2020,0,0
MCO,Europe,Monaco,5/15/2020,0,0
MCO,Europe,Monaco,5/16/2020,0,1
MCO,Europe,Monaco,5/17/2020,0,0
MCO,Europe,Monaco,5/18/2020,0,0
MCO,Europe,Monaco,5/19/2020,1,0
MCO,Europe,Monaco,5/20/2020,0,0
MCO,Europe,Monaco,5/21/2020,0,0
MCO,Europe,Monaco,5/22/2020,0,0
MCO,Europe,Monaco,5/23/2020,0,0
MCO,Europe,Monaco,5/24/2020,1,0
MCO,Europe,Monaco,5/25/2020,0,0
MCO,Europe,Monaco,5/26/2020,0,0
MCO,Europe,Monaco,5/27/2020,0,0
MCO,Europe,Monaco,5/28/2020,0,0
MCO,Europe,Monaco,5/29/2020,0,0
MCO,Europe,Monaco,5/30/2020,0,0
MCO,Europe,Monaco,5/31/2020,1,0
MCO,Europe,Monaco,6/1/2020,0,0
MCO,Europe,Monaco,6/2/2020,0,0
MCO,Europe,Monaco,6/3/2020,0,0
MCO,Europe,Monaco,6/4/2020,0,0
MCO,Europe,Monaco,6/5/2020,0,0
MNG,Asia,Mongolia,3/10/2020,1,0
MNG,Asia,Mongolia,3/15/2020,0,0
MNG,Asia,Mongolia,3/18/2020,3,0
MNG,Asia,Mongolia,3/19/2020,1,0
MNG,Asia,Mongolia,3/20/2020,0,0
MNG,Asia,Mongolia,3/21/2020,1,0
MNG,Asia,Mongolia,3/22/2020,4,0
MNG,Asia,Mongolia,3/23/2020,0,0
MNG,Asia,Mongolia,3/24/2020,0,0
MNG,Asia,Mongolia,3/25/2020,0,0
MNG,Asia,Mongolia,3/26/2020,0,0
MNG,Asia,Mongolia,3/27/2020,1,0
MNG,Asia,Mongolia,3/28/2020,0,0
MNG,Asia,Mongolia,3/29/2020,1,0
MNG,Asia,Mongolia,3/30/2020,0,0
MNG,Asia,Mongolia,3/31/2020,0,0
MNG,Asia,Mongolia,4/1/2020,0,0
MNG,Asia,Mongolia,4/2/2020,2,0
MNG,Asia,Mongolia,4/3/2020,0,0
MNG,Asia,Mongolia,4/4/2020,0,0
MNG,Asia,Mongolia,4/5/2020,0,0
MNG,Asia,Mongolia,4/6/2020,0,0
MNG,Asia,Mongolia,4/7/2020,1,0
MNG,Asia,Mongolia,4/8/2020,0,0
MNG,Asia,Mongolia,4/9/2020,1,0
MNG,Asia,Mongolia,4/10/2020,0,0
MNG,Asia,Mongolia,4/11/2020,0,0
MNG,Asia,Mongolia,4/12/2020,0,0
MNG,Asia,Mongolia,4/13/2020,0,0
MNG,Asia,Mongolia,4/14/2020,0,0
MNG,Asia,Mongolia,4/15/2020,14,0
MNG,Asia,Mongolia,4/16/2020,0,0
MNG,Asia,Mongolia,4/17/2020,1,0
MNG,Asia,Mongolia,4/18/2020,0,0
MNG,Asia,Mongolia,4/19/2020,0,0
MNG,Asia,Mongolia,4/20/2020,1,0
MNG,Asia,Mongolia,4/21/2020,2,0
MNG,Asia,Mongolia,4/22/2020,1,0
MNG,Asia,Mongolia,4/23/2020,0,0
MNG,Asia,Mongolia,4/24/2020,1,0
MNG,Asia,Mongolia,4/25/2020,0,0
MNG,Asia,Mongolia,4/26/2020,2,0
MNG,Asia,Mongolia,4/27/2020,0,0
MNG,Asia,Mongolia,4/28/2020,0,0
MNG,Asia,Mongolia,4/29/2020,0,0
MNG,Asia,Mongolia,4/30/2020,0,0
MNG,Asia,Mongolia,5/1/2020,0,0
MNG,Asia,Mongolia,5/2/2020,1,0
MNG,Asia,Mongolia,5/3/2020,0,0
MNG,Asia,Mongolia,5/4/2020,1,0
MNG,Asia,Mongolia,5/5/2020,1,0
MNG,Asia,Mongolia,5/6/2020,0,0
MNG,Asia,Mongolia,5/7/2020,0,0
MNG,Asia,Mongolia,5/8/2020,1,0
MNG,Asia,Mongolia,5/9/2020,0,0
MNG,Asia,Mongolia,5/10/2020,0,0
MNG,Asia,Mongolia,5/11/2020,0,0
MNG,Asia,Mongolia,5/12/2020,0,0
MNG,Asia,Mongolia,5/13/2020,0,0
MNG,Asia,Mongolia,5/14/2020,19,0
MNG,Asia,Mongolia,5/15/2020,0,0
MNG,Asia,Mongolia,5/16/2020,74,0
MNG,Asia,Mongolia,5/17/2020,1,0
MNG,Asia,Mongolia,5/18/2020,4,0
MNG,Asia,Mongolia,5/19/2020,0,0
MNG,Asia,Mongolia,5/20/2020,0,0
MNG,Asia,Mongolia,5/21/2020,0,0
MNG,Asia,Mongolia,5/22/2020,1,0
MNG,Asia,Mongolia,5/23/2020,0,0
MNG,Asia,Mongolia,5/24/2020,0,0
MNG,Asia,Mongolia,5/25/2020,0,0
MNG,Asia,Mongolia,5/26/2020,0,0
MNG,Asia,Mongolia,5/27/2020,7,0
MNG,Asia,Mongolia,5/28/2020,13,0
MNG,Asia,Mongolia,5/29/2020,18,0
MNG,Asia,Mongolia,5/30/2020,0,0
MNG,Asia,Mongolia,5/31/2020,0,0
MNG,Asia,Mongolia,6/1/2020,6,0
MNG,Asia,Mongolia,6/2/2020,0,0
MNG,Asia,Mongolia,6/3/2020,0,0
MNG,Asia,Mongolia,6/4/2020,1,0
MNG,Asia,Mongolia,6/5/2020,5,0
MNE,Europe,Montenegro,3/18/2020,2,0
MNE,Europe,Montenegro,3/19/2020,6,0
MNE,Europe,Montenegro,3/20/2020,5,0
